kembang-kempis,3
hastag,1
diskaun,3
jumat,2
babe,3
rapal,1
getar,1
kerubung,1
nyanyi,2
engah,1
irit,2
gema,1
setir,1
guna,1
selidik,2
timbun,1
muslim,3
rinai,1
pindah,1
swagriya,2
hitung,1
lelang,1
cuat,2
kenang,3
heboh,1
maksimal,3
pantau,2
smartphone,1
tabung,3
sharing,3
tampak,1
ngerasain,1
jaga,3
tumpu,1
lovers,4
gelegak,1
nyanyi,3
bahas,2
kembang,3
tinggi,3
lenggang,2
monggo,3
keroyok,1
ayun,1
aba,2
abi,2
queen,2
ekonomis,3
angsur,1
sebenernya,1
refresh,2
orang islam,2
nice,4
ayahanda,1
bahas,1
toreh,1
tambah,2
kait,1
sembur,1
gesek,1
geser,1
tetap hati,3
cinta,4
signifikansi,2
sidang,1
gentar,1
definit,2
jali,2
kerabat,3
afiliasi,2
konkret,3
chat,3
alim,2
fanbase,3
reseptor,2
maujud,2
merah jambu,3
komunitas,2
eviden,3
genah,2
sensibel,2
coffee,2
nyali besar,3
sangat,3
goda,2
sparing,3
jaring,3
real,2
sentuh,1
ajar,3
informasi,2
aib,1
biasa,2
konfirmasi,3
simpul,3
wujud,2
pantas mulut,2
rizki,4
latih,3
sweet,3
nyali,4
kentara,1
banget,1
percaya diri,4
adzan,3
transparansi,2
salamat,4
dear,2
sangkut,2
candang,2
anut,2
jalanin,2
pandai bicara,3
pancur,1
interaksi,3
alim arif,4
cakep,5
single,3
terima,2
langgam,2
merah muda,3
nyali besar,3
nekat,2
kesatria,2
sungguh,2
konfirmasi,3
bentur,1
determinasi,3
medium,2
tampil,1
baku,1
kubra,2
satria,4
jentelmen,3
relevansi,2
sambut,2
faktual,3
krim,1
lakon,1
jamiah,1
esok,1
kasih,2
tunggu dunia,2
ijab,2
tayang,2
snapback,2
pinky,3
jenak,1
favorite,4
sigap,4
bimbing,3
couple,2
syarikat,3
sesuai,3
hadiah,3
ikat janji,3
dapat,2
cepat,3
drum,2
tengkurap,2
luang,2
nada,2
yukk,4
lebih,1
tempo,1
hostel,1
anugerah,3
rembuk,3
pesanggrahan,2
pikir,1
bahas,1
pose,3
taraf,3
tangguh,3
mobil,1
care,2
baju,2
biar,1
tekan,1
adaptasi,2
layan,3
help,2
konferensi,2
gerak gerik,1
sikap,1
pingin,2
lompong,1
azimat,1
selaras,3
hamba allah,3
semangat,4
habituasi,1
layan,2
ciyeee,1
senyum,3
maen,3
laden,3
bincang,2
renang,1
sepakat,3
itihad,3
lam,3
forum,2
inap,2
super,3
gores,1
kencan,3
aku,2
imbang,2
duluan,2
ngobrol,1
bismillah,4
tekan,1
bahas,1
kualitas,4
tiada,1
tandang,1
stabil,4
kontak,1
parkir,1
arung,1
cinta,4
tayang,3
balas,1
enjoy,3
kuy,1
motel,1
tengok,2
dangkal,1
deres,1
telungkup,1
mirip,1
mufakat,3
booking,2
plus,2
baik,1
titi,2
reply,2
musyawarah,2
bernas,2
tambah,3
losmen,2
kenek,1
kerja,2
tukar pikir,3
teh,1
beli,2
lihat,3
hotel,1
tingkat,1
bobot,2
perilaku,2
hubung,1
tanggap,3
kirim,1
angkut,1
rajah,1
gerak laku,1
tara,2
semerbak,2
arsitektur,2
layak,3
rute,2
size,1
diskon,2
erang,1
saksama,2
konstelasi,2
koneksi,2
gelak,4
sketsa,2
gelagat,1
tingkah laku,1
maklum,3
bijak,3
patut,2
beranda,1
menung,2
rapal,1
mirip,2
tertawa,5
sadar,2
karya,3
wajar,2
tegar,2
great,3
sanjung,2
bunyi,2
dateng,2
rapat,1
rata,1
antologi,1
alam,2
rame,2
saran,2
adil,4
fulanah,1
coret,2
ketawa,4
temu,2
sama,2
guruh,2
lumayan,1
kembang,1
selfie,2
album,3
kiprah,3
hati,3
verbal,1
surat takdir,2
stabil,3
puji,4
lagak,2
indah,5
aksi,2
sikap,2
lewat,1
tegur,2
ngopi,3
solo,2
teguk,2
kalap,1
jatah,3
engah,1
untung,3
eaa,1
jujur,4
keras hati,1
koleksi,1
pertahanin,1
undang,2
dendang,4
hoki,3
untung,4
mantap,5
sugesti,2
tuah,1
patuh,4
aktif,2
lambung,2
ajar,2
usul,2
tenggang,1
banding,3
getol,2
gila,2
lafal,2
jaga,2
serah,2
rohaniah,2
pantas,2
ratu,2
cium telapak kaki,1
daya upaya,3
timpal,2
pasrah,3
buka,3
mahal,1
tukar akal,1
puas,3
mafhum,3
siuman,3
luas,2
kembang,2
tekun,4
melek,2
lupain,1
musik,2
siapa,1
nikmat,3
dongeng,3
adek,1
streng,1
akidah,3
sponsor,2
liat,2
tunjang,3
kerasan,2
taat,3
dukung,4
telaten,4
malu,2
suporter,3
gempita,4
hingar,2
ikat,1
kontak,2
nyaman,4
lahir,3
proses,1
tangan,1
maslahat,3
tetap hati,3
solusi,3
pacar,2
homogen,2
gepok,2
sekolah,3
relasi,3
peristiwa,2
sastra,2
wajar,3
gegap,2
import,2
lukis,2
cercah,2
lupa,1
konfirmasi,3
perkasa,4
laba,4
esai,2
sumbu,2
iman,3
insiden,1
slow,1
dogmatis,2
sokong,3
rilis,3
ekspres,3
hikmat,3
dahsyat,2
sama,3
cute,5
untung,4
baik,2
teguh hati,3
resolusi,3
pudar,2
kuat batin,3
jadi,1
kumbang,1
alot,1
sahabat,4
simple,3
lengkap,1
hiruk,1
okeey,2
deras,2
cerita,2
komunikasi,2
coba,2
kirim,2
keliru,1
mancing,2
demen,3
selesai,2
tewas,1
proud,5
gila,3
voucher,3
ngaku,2
tanggulang,2
anjir,1
teguh batin,3
rebut,1
berkah,4
arak,2
kaya,2
ngalah,2
tulus hati,4
mimpi,2
team,1
silir-semilir,2
moga,1
yaaaa,1
kado,2
terimaksih,4
limpah,1
darat,1
doain,2
baby,2
challenge,2
mulus,4
dansa,3
prajurit,2
cinta,4
welcome,4
kenal,1
jilbab,3
rindu,2
kalem,4
pantai,1
nungguin,1
game,2
leleh,1
ampun,1
amal,4
tuntas,2
temennya,1
kukuh,2
rida,2
percaya,3
masjid,3
kucup,2
bantuin,3
ibadah,4
umum,1
pelangi,4
rejeki,4
tunai,3
bahagia,4
quran,3
produktif,2
alhamdulilah,3
rampung,3
tata,3
solusi,3
ikhlas,4
biasa,3
shiawase,2
kliyengan,1
kam,2
yank,2
aamiin,2
subur,2
gelak,2
betul,2
religi,1
pasuk,2
prihatin,2
nestapa,1
khawatir,1
masak,2
birthday,4
khayal,2
parade,1
pantes,1
rapi,3
surau,2
milik,1
siap,1
koordinasi,1
banyak,2
goreng,1
normal,1
tarik,2
imbang,1
sahabat,2
sejati,3
undang,1
smpai,1
cinta,5
kuat,2
hati,2
hadiah,4
pseudonim,2
ingat,2
juta,2
ustazah,3
dicuekin,1
judul,2
kaya,2
modal,2
pelita,4
novel,2
cegak,1
sahabat,3
resmi,2
mudah,1
sukacita,2
formal,2
libur,3
pendek,1
ingat,2
prospek,3
gurih,1
matahari,2
visi,2
familiar,2
pantas,1
ganteng,4
jaga,1
sesal,1
substansi,1
ganjar balas,1
jago,3
irama,4
lihai,2
artis,2
portofolio,2
alaikum,2
atur,4
aduh,1
sesal,1
bonus,4
keluarga,4
lengkap,3
invitasi,2
upah,1
globe,1
insaf,3
banyak akal,3
mumpung,2
suara,2
besar hati,3
better,2
jeli,4
hemat,4
lanjur,1
entitas,1
tajam mata,2
dalam,3
insaf,2
pertiwi,3
imbal,1
premium,2
simpatik,2
fantasy,2
mentab,2
beri,2
ngajak,1
sayang,1
salambersama,1
muji,2
erti,2
lezat,5
tentang,2
poin,2
sedap,5
tahan lama,1
lulus,5
ganyang,1
ijtihad,3
ahli agama,1
pangeran,1
sahaja,2
redam,1
rasai,1
solat,1
dapat,2
waspada,3
suap,1
aja,1
sadar,2
ramah,5
satir,1
silaturahim,4
bayar,3
rencana,2
pundi,2
promote,3
susut,1
baik,4
sempurna,3
majubersama,3
oportunitas,3
dialog,1
standardisasi,2
jual,1
senang,4
larut,1
duli,4
cocok,4
trimakasih,4
pahala,2
tabung,4
beri,2
ustadz,3
pandang,2
makin,2
ringan kepala,2
karib,4
mksh,2
lawan,1
penting,3
pandang,1
garis besar,2
beranak-pinak,2
fair,3
arti,1
asli,2
kerja keras,3
natural,1
simpat,4
tulus,4
otak encer,2
suplai,2
refleksi,3
temu,2
perjuangin,3
didik,3
syukur,3
talen,2
tahan,1
cakap,2
dede,1
mutu,3
bangkit,2
lancar,3
hajat,2
nabi,2
kualifikasi,2
luar biasa,4
intim,2
peka,2
awet,4
sahabat,3
budi pekerti yang baik,3
ramai,3
reka,1
sensitif,1
manfaat,5
gede,2
bijaksana,1
harga,3
congrats,3
aliansi,1
cadang,2
kapabilitas,3
bangsawan,2
kekal,3
nikah,2
akrab,3
kagum,3
becus,1
soleha,3
cengang,1
ingat,3
gws,2
ajak,1
fasilitas,2
siap,1
girang,3
imam,1
pesona,4
sayang,3
mampu,2
ngelupain,1
upaya,1
nila,2
usaha,1
harmonis,3
cerdik,2
takjub,4
siap,1
asih,2
terpana,1
sunyi,1
seragam,1
kucil,1
segenap,2
siap,2
cendekia,3
permata,3
natal,1
pukau,2
naik ke pelamin,3
gembira,5
ajar,1
tanya,2
pati,3
ngurusin,2
kesima,4
curiga,1
show,2
inteligen,1
rajin,4
hijau,3
tajam otak,4
empuk,3
jaga,1
personalitas,1
diam,1
perata,2
sedia,3
sedia,1
cium,3
qadim,3
fine,3
buka,3
alamiah,2
menang,3
suka,4
selenggara,3
dengar,2
cinta,3
tahu,4
tablig,1
siap,1
koordinator,2
sumringah,4
boleh,2
keluarga,2
santai,2
cinta,3
pandai,4
riang,3
senang,5
sedia,2
diamond,3
cool,2
kerjasama,3
perlu,2
sanggup,2
baginda,2
terang akal,3
seni,1
smga,1
sedia,1
teduh,2
hidang,2
cekat,2
perak,1
ratna,2
taruh hati,3
gombal,2
cantrik,3
imbuh,1
genius,3
tangkas,2
naik,1
taman,1
sayang,4
semi,3
music,1
seru,3
antipati,2
rasuk,2
manfaat,3
fitrah,3
kuat,3
indah,3
cantik,2
mata cahari,2
kini,3
hamba allah,3
khasiat,4
lafal,2
rasuk,2
liat,2
hati,2
jihad,3
larut,1
pundi,2
jilbab,3
informasi,2
turun,1
seni,1
selenggara,3
rapat,1
tabung,3
kantong,1
karya,3
keroyok,1
tunjang,3
jempol,4
koordinasi,1
renang,1
bincang,2
pesona,4
sahut,1
edar,2
dandan,4
mahir,4
pandu,3
ken,3
pikir,1
pindah,1
pasuk,2
rata,1
naik,1
labuh,3
dapat,2
usik,1
menang,4
guna,1
tanya,2
pukau,2
moga,1
neng,5
longgar,3
zikir,4
baring,2
pati,3
pasti,3
keliru,1
kucup,2
aku,2
bom,1
aib,1
kerubung,1
bangan,2
bunga,3
boleh,2
imbuh,1
cengang,1
sembahyang,5
syukur,5
cinta,3
jelas,1
tingkat,1
timba ilmu,4
lakon,1
rencana,2
hendak,1
limpah,1
kembang,3
menung,2
tuntut ilmu,4
amuk,1
irama,4
citra,2
darat,1
jatuh,1
sudi,2
muas,5
hangat,4
selaras,3
bangkit,2
sir,2
banding,3
kuat duga,2
tumpu,1
guru,3
langgan,2
sinkron,1
daftar,1
jernih suasana,1
lam,3
bawa,1
benar,2
surat takdir,2
prasangka,1
kuntit,1
asosiasi,3
jungkal,1
tegar,2
suguh,2
suasana hati,1
rumah tangga,2
banyak,3
dukung,4
keluarga,4
lengkap,2
sedia,2
teladan,4
inap,2
patut,2
singsing,3
sabar,5
timbun,1
lanjur,1
lapor,2
proses,1
kuasa,3
simpat,4
teguh hati,3
mata cahari,2
heboh,1
sempurna,3
erti,2
cengkeram,1
luang,2
kirim,2
tukar pikir,3
ringan,2
nyali,4
gapai,3
nyala,2
angkut,1
tanggap,3
aji,4
tanggulang,2
coba,2
hajat,1
aja,1
sampai,2
bobot,2
harga,3
kejut,3
jalan buka,3
timpal,2
tongkrong,1
ajar,1
rindu,2
tahu,4
isi,2
manfaat,5
masyhur,4
pergi,1
mohon diri,2
capai,4
tata,3
kerja,2
sokong,3
latih diri,4
persen,2
rasai,1
para,2
sangkut,2
taruh hati,3
alam,2
selesai,2
rusuh,1
akar,2
sambut,3
sungguh,4
tulang,2
kini,3
cerita,2
cari ilmu,4
ana,2
hitung,1
tafsir,2
laden,3
suka,3
bingkis,4
operasi,1
pudar,2
ikhtiar,3
amal,4
gila,3
kam,2
kucil,1
kesah,2
ganjar balas,1
tinggi,3
dahulu,2
puji,4
mimpi,2
denyut,2
pemuda,2
gambar,2
tukar,1
hadiah,4
telungkup,1
pandang,1
baik,3
tarik,2
cakap,2
panjat doa,4
imbal,1
mukim,2
kenang,3
anugerah,3
meni,4
mikat,2
rengkuh,1
jenak,1
mulai,1
gores,1
terima,2
sila,1
silah,3
poin,2
bunyi,2
telaah,2
dansa,3
buah,2
cepat,3
hidang,2
selawat,3
kesima,4
daya guna,4
buat,1
tiada,1
ibadat,4
jadi,1
layak,3
gelincir,1
simpul,3
mutu,3
pengaruh,3
bara,2
nikmat,3
atur,4
awat,5
redam,1
luk,3
suplai,2
awal,2
sembul,1
susut,1
tuju,3
tegur,2
tangan,1
lupa,1
pelamin,4
sembur,1
biasa,2
nila,2
asket,2
karena allah,2
sesal,1
tutup mulut,1
gelanggang,2
hias,3
beli,2
curiga,1
makin,2
colok,2
cekat,2
prihatin,2
tanding,2
dua,1
taat,3
damping,1
arti,1
naik ke pelamin,3
tunang,3
sanjung,2
hujan gerimis,1
lebih,1
suap,1
gelesot,1
sayang,3
serah,2
serunda,2
milik,1
kuat batin,3
tukar akal,1
biar,1
kualitas,4
jual,1
sama,3
pasang hidup,4
cium telapak kaki,1
bijak,3
dunia,1
bagi,2
faedah,4
ganyang,1
raih,2
yakin,3
bayang,2
jaring,3
gelora,2
lorot,1
banting,1
uji,1
libur,3
jawab,3
kerabat,3
tarik hati,3
cadang,2
aktif,2
gema,1
rilis,3
saksi,1
panjang,2
lucu,3
gali ilmu,4
hayat,3
jejal,1
arah,1
antisipasi,3
hidup,2
terang,2
imla,1
minta kpd tuhan,3
tetap,3
salin,3
parade,1
konfirmasi,3
wujud,2
kasih,2
dekat,1
iktikad,2
tunggu dunia,2
angsur,1
budi pekerti yang baik,3
hikmah,2
cemplung,1
rekam,2
buru,1
tampil,1
bakat,4
luas,3
pacar,2
bakar,1
taraf,3
bisu,1
jalan bebas hambat,2
rebut,1
cegah,2
toreh,1
anyar,4
gari,3
lambung,2
batu,2
makan,1
keluang,3
lindung,4
rinai,1
dalam,3
bimbing,3
cantik,2
gentar,1
gairah,3
lunas kapal,2
jago,3
dagel,3
ramai,3
jaga,2
semangat,4
duli,4
beri,2
temu,2
jeblos,1
serempak,3
satu,3
saji,4
fasilitas,2
lukis,2
tentang,1
tutur,3
teguh batin,3
pantar,1
lawas,1
lawan,1
tumpang tinggal,1
pantai,1
puas,3
tahan,1
parkir,1
nyaman,4
pandai,4
tara,2
titi,2
perata,2
kira,2
indah,3
kenyam,1
serta,2
bagus,2
taksir,3
hubung,1
kait,1
orak senyum,2
bahagia,4
seragam,1
coret,2
indah,3
lebun,3
wadak,3
lebuk,3
saji,4
renung,3
ajar,3
dikara,3
khalis,4
putus,3
faktitius,3
pasang,4
mafhum,3
stabilitas,4
bapa,3
manis,5
tekan jiwa,4
tempo,3
piuh,3
patuh,3
anak sekolah,3
promosi,3
takyin,3
ketapak,3
gembira,4
kunci,3
langgan,4
lancung,3
tunas,3
geleng,4
kobar,4
bacot,3
lakon,3
usil,4
ansar,4
lezat,4
binen,3
abid,3
awak,5
belukar,3
remeh,4
banyol,3
sendeng,4
tanda,4
komplet,3
tindak,3
amerta,3
analisis,4
latih,4
tunduk,3
ganti,3
karyawan,3
kondang,5
lalu,3
kalong,3
rias,3
kecong,3
dewana,3
sukacita,3
perwira,4
tela,3
padu,4
sarap,3
candrasa,3
pegang kitab,4
apas,5
sesuai,4
sufi,4
letak,4
digdaya,4
kadang,3
rentang,3
ingin,4
formasi,3
sagang,4
nyata,4
prawira,4
balik akal,3
astagfirullah,3
kesohor,5
mabrur,4
harkat,5
geger,4
jernih,4
balas,3
susur,3
acuh tak acuh,4
bagai,3
inayat,4
bantah,5
kadar,5
kaji,4
derau,3
distribusi,3
unggul,5
butuh,4
tegap,3
rang,3
mulut sungai,4
wekel,4
percaya,3
cantum,4
harta,4
sakelek,4
manja,5
elok,3
fit,4
izin,3
widyaiswara,3
paduka,4
solek,3
akar,5
dahulu,4
giat,4
hikayat,3
serikat,3
huni,3
cendera,4
ugahari,3
sohor,4
besar akal,4
sepatu,3
rangsang,3
kawak,5
azamat,4
sekar,5
gempar,4
angan,3
turut,4
sekah,3
ramal,3
sekam,3
tundang,3
bausuku,3
perinci,3
gantung,4
suai,3
taruh,3
jala,3
resam,3
ahad,3
martabat,4
andur,3
cermin,3
hukum,4
umur,4
duga,3
tokok,3
lurus,4
juak,5
maaf,5
jalan keluar,3
lilit,3
fantasi,3
makhluk,3
rana,4
alun,3
bubuh,4
andil,4
bagai macam,3
gatra,3
petah lidah,4
tengkuluk,3
instingtif,3
donatur,3
jibilah,4
pusaka,4
perseptif,3
otomatis,3
rupawan,5
preinan,3
absorpsi,3
mangkak,3
warok,3
paket,4
preseden,4
sanggama,5
endut,3
eksklusif,4
runtut,3
naik daun,4
mata gawai,4
lalu,3
hayo,4
eksplisit,3
sinuhun,4
simpan,3
longo,3
sosialita,5
untung,4
bulat kata,3
hipotetis,3
perai,3
mampu,4
fatamorgana,3
ledos,3
sungging,5
sambang,4
spesialis,4
interupsi,3
refleks,3
jenang,4
dok,4
hadir,3
dol,3
metah,4
malayari,3
maimun,4
datar,3
lanyak,4
diam,4
gajak,4
bisik,4
bakir,4
kenduri,4
tangkis,3
sengat,5
bain,3
delusi,3
cebik,4
kelos,3
telur,3
preventif,4
capek,4
guna,5
tanya jawab,3
stop,3
imbuh,3
tongkat,3
ekstremis,3
khayal,4
sosialistis,3
tungkak,4
khusus,3
perian,3
sauk,3
serentak,3
panggul,4
habis,3
gubah,3
bagak,5
bagas,5
angan,4
takwa,4
kenang,3
sali,3
awas,4
jreng,3
kuat,3
sahaja,5
figur,3
oleh,3
oleh,3
arif,3
sebat,4
milik,3
gebyar,4
sedeng,3
mahir,4
hina,4
martabat,5
ikat,4
pionir,3
akidah,4
penting,5
napas,3
gigil,3
trengginas,5
pulut,3
bangun,3
jaya,4
sintal,3
lemah,5
susah hati,3
stupa,4
lemas,5
jantan,5
anak,3
jabar,3
reka,3
putus kata,4
